year,region,avg_conso_agri,avg_conso_indus,avg_conso_tert,avg_conso_resid,avg_conso_unknown,avg_conso,sum_conso_agri,sum_conso_indus,sum_conso_tert,sum_conso_resid,sum_conso_unknown,sum_conso
2012,Tarn-et-Garonne,4.558336108712891,29.275748561630664,68.78196855154333,169.52870323011527,0.04771934887996107,272.1924758008821,4.558336108712891,29.275748561630664,68.78196855154333,169.52870323011527,0.04771934887996107,272.1924758008821
2016,Ain,4.483706920736163,258.7709073602017,274.37520975726704,274.6460850973154,0.11592558642668857,812.391834721947,4.483706920736163,258.7709073602017,274.37520975726704,274.6460850973154,0.11592558642668857,812.391834721947
2019,Hautes-Alpes,2.3984414567241235,10.80655553531776,88.67066327673805,97.5532945803563,10.940589407827495,210.3695442569632,2.3984414567241235,10.80655553531776,88.67066327673805,97.5532945803563,10.940589407827495,210.3695442569632
2011,Ariege,0.6917939393547928,23.951056667431004,25.622092249239522,92.68117720642775,0.9755491466172037,143.92166920907027,0.6917939393547928,23.951056667431004,25.622092249239522,92.68117720642775,0.9755491466172037,143.92166920907027
2011,Savoie,0.9038798054497491,41.16884560485068,141.94206941557772,206.99924118014368,1.2336684427478737,392.2477044487697,0.9038798054497491,41.16884560485068,141.94206941557772,206.99924118014368,1.2336684427478737,392.2477044487697
2014,Eure,5.1218100247478375,407.9694302001562,226.68664081459508,590.2468428145081,0.41761938095930473,1230.4423432349665,5.1218100247478375,407.9694302001562,226.68664081459508,590.2468428145081,0.41761938095930473,1230.4423432349665
2014,Gironde,23.94693343112535,246.90667382870703,403.054944733451,817.577907600154,0.8683049777314521,1492.354764571169,23.94693343112535,246.90667382870703,403.054944733451,817.577907600154,0.8683049777314521,1492.354764571169
2015,Territoire de Belfort,0.13189220614405128,81.65394513885443,52.061390883889764,127.19175168560834,0.1741192652094692,261.21309917970603,0.13189220614405128,81.65394513885443,52.061390883889764,127.19175168560834,0.1741192652094692,261.21309917970603
2019,Cote-d'Or,15.01440630611043,266.78220676023676,430.90010433660774,422.8259321796242,29.09135991043777,1164.6140094930174,15.01440630611043,266.78220676023676,430.90010433660774,422.8259321796242,29.09135991043777,1164.6140094930174
2013,Territoire de Belfort,0.03295643671871204,80.92452149686696,54.21903742238321,136.56188791832562,0.19046501096006324,271.92886828525457,0.03295643671871204,80.92452149686696,54.21903742238321,136.56188791832562,0.19046501096006324,271.92886828525457
2016,Val-d'Oise,0.4156156753924939,46.161207949207785,185.18761122681505,252.08469958072587,0.16078557203140148,484.0099200041726,0.4156156753924939,46.161207949207785,185.18761122681505,252.08469958072587,0.16078557203140148,484.0099200041726
2018,Calvados,24.367299548234204,271.39068693638006,395.67436619842306,568.3943660907559,49.948269285787404,1309.774988059581,24.367299548234204,271.39068693638006,395.67436619842306,568.3943660907559,49.948269285787404,1309.774988059581
2019,Aude,4.579824282187443,46.64977863577774,119.12303909415483,193.21851711734928,4.329544355153901,367.90070348462416,4.579824282187443,46.64977863577774,119.12303909415483,193.21851711734928,4.329544355153901,367.90070348462416
2019,Indre-et-Loire,58.389852130920886,228.7439569446638,469.2396275843936,621.072698365194,24.483507809506023,1401.9296428346756,58.389852130920886,228.7439569446638,469.2396275843936,621.072698365194,24.483507809506023,1401.9296428346756
2012,Indre,5.49906654194554,156.89676492226124,139.06245782275298,335.4633938553261,0.5516101273762613,637.4732932696621,5.49906654194554,156.89676492226124,139.06245782275298,335.4633938553261,0.5516101273762613,637.4732932696621
2013,Vosges,0.8288523784721097,380.1342269308269,73.92458163946756,228.0801377713517,4.2835389025406725,687.251337622659,0.8288523784721097,380.1342269308269,73.92458163946756,228.0801377713517,4.2835389025406725,687.251337622659
2014,Pyrenees-Atlantiques,3.1158940825399073,192.36126211570937,159.9090717968466,361.55794278895024,0.3679209082138488,717.31209169226,3.1158940825399073,192.36126211570937,159.9090717968466,361.55794278895024,0.3679209082138488,717.31209169226
2015,Bas-Rhin,1.3815019865800835,719.377354156312,180.7663664175774,585.0123753137001,0.020514292817245247,1486.5581121669868,1.3815019865800835,719.377354156312,180.7663664175774,585.0123753137001,0.020514292817245247,1486.5581121669868
2015,Tarn,3.8270595763731157,78.45957481445433,68.82852212043778,224.76107883623402,1.9721519140796493,377.8483872615789,3.8270595763731157,78.45957481445433,68.82852212043778,224.76107883623402,1.9721519140796493,377.8483872615789
2016,Ariege,0.7635068654465446,42.426908452965385,27.754775597902018,91.90758095769341,0.706393374463173,163.55916524847055,0.7635068654465446,42.426908452965385,27.754775597902018,91.90758095769341,0.706393374463173,163.55916524847055
2015,Aude,2.877273589259783,46.87223564884049,85.07250287269979,241.44938376584747,0.13574902778487355,376.4071449044324,2.877273589259783,46.87223564884049,85.07250287269979,241.44938376584747,0.13574902778487355,376.4071449044324
2016,Lozere,0.4120490286970587,16.807881985422924,16.498872760046382,49.341485270989516,0.0,83.06028904515588,0.4120490286970587,16.807881985422924,16.498872760046382,49.341485270989516,0.0,83.06028904515588
2018,Ardennes,8.598714951524911,180.16886541062618,69.4753923507664,105.2516876694727,3.7315550375016056,367.2262154198922,8.598714951524911,180.16886541062618,69.4753923507664,105.2516876694727,3.7315550375016056,367.2262154198922
2018,Haute-Saone,6.669901577129946,147.55839640784143,130.61323035935447,209.25676151620712,31.332103365325644,525.4303932258591,6.669901577129946,147.55839640784143,130.61323035935447,209.25676151620712,31.332103365325644,525.4303932258591
